Order ID,Consumer,Home Office,Corporate,Date of Sale,Order Quantity
US-2019-111962,1,0,0,2019-06-09,2
US-2019-159478,0,0,1,2019-06-09,3
US-2019-140886,1,0,0,2019-06-09,3
US-2019-141649,0,0,1,2019-06-09,2
US-2019-137351,1,0,0,2019-06-09,2
US-2019-102008,1,0,0,2019-06-09,1
US-2019-167633,1,0,0,2019-06-09,4
US-2019-132745,0,1,0,2019-06-09,6
US-2019-108189,0,0,1,2019-06-10,5
US-2019-157882,0,0,1,2019-06-13,3
US-2019-153976,1,0,0,2019-06-14,3
US-2019-120775,1,0,0,2019-06-15,4
US-2019-155817,0,1,0,2019-06-15,2
US-2019-108903,1,0,0,2019-06-15,3
US-2019-166891,1,0,0,2019-06-15,2
US-2019-153479,1,0,0,2019-06-16,8
US-2019-102085,1,0,0,2019-06-16,4
US-2019-152422,1,0,0,2019-06-16,3
US-2019-152233,1,0,0,2019-06-16,5
CA-2019-131807,0,0,1,2019-06-17,3
US-2019-132542,0,0,1,2019-06-17,3
US-2019-110611,1,0,0,2019-06-17,5
US-2019-109680,0,0,1,2019-06-17,2
US-2019-134677,1,0,0,2019-06-17,3
US-2019-117429,0,1,0,2019-06-18,5
US-2019-132801,0,0,1,2019-06-18,3
US-2019-119977,1,0,0,2019-06-20,4
US-2019-142951,1,0,0,2019-06-20,6
US-2019-138240,1,0,0,2019-06-20,2
US-2019-137911,0,0,1,2019-06-20,4
US-2019-140403,0,1,0,2019-06-20,2
US-2019-150329,0,1,0,2019-06-20,3
US-2019-134054,0,0,1,2019-06-20,7
US-2019-105137,1,0,0,2019-06-20,2
US-2019-103492,0,0,1,2019-06-20,2
US-2019-157924,1,0,0,2019-06-21,1
US-2019-116834,0,1,0,2019-06-21,1
US-2019-114314,0,0,1,2019-06-21,3
US-2019-128538,1,0,0,2019-06-21,2
US-2019-126571,1,0,0,2019-06-21,2
US-2019-139451,1,0,0,2019-06-21,5
US-2019-154655,0,0,1,2019-06-21,2
US-2019-164742,0,0,1,2019-06-21,7
US-2019-151995,1,0,0,2019-06-21,2
US-2019-132010,0,1,0,2019-06-21,4
US-2019-123316,0,0,1,2019-06-21,3
US-2019-151330,1,0,0,2019-06-21,3
US-2019-163748,1,0,0,2019-06-21,4
US-2019-151015,1,0,0,2019-06-21,3
US-2019-146353,0,0,1,2019-06-21,3
US-2019-122021,1,0,0,2019-06-21,1
US-2019-143182,1,0,0,2019-06-21,3
US-2019-109456,1,0,0,2019-06-21,7
US-2019-103086,1,0,0,2019-06-22,5
US-2019-124394,1,0,0,2019-06-22,3
US-2019-110408,0,0,1,2019-06-22,3
US-2019-115084,0,0,1,2019-06-22,3
US-2019-143168,1,0,0,2019-06-22,3
US-2019-138450,0,0,1,2019-06-22,6
US-2019-155264,0,0,1,2019-06-22,3
US-2019-117317,1,0,0,2019-06-23,9
US-2019-100867,0,1,0,2019-06-23,1
CA-2019-125388,0,0,1,2019-06-23,3
CA-2019-100867,0,1,0,2019-06-24,2
US-2019-169684,0,0,1,2019-06-25,5
US-2019-137092,0,1,0,2019-06-25,1
US-2019-146703,1,0,0,2019-06-25,11
US-2019-142587,1,0,0,2019-06-25,5
US-2019-100916,0,0,1,2019-06-27,1
US-2019-169852,0,0,1,2019-06-27,5
US-2019-151967,0,0,1,2019-06-27,4
US-2019-110072,0,1,0,2019-06-28,5
US-2019-130729,1,0,0,2019-06-28,3
US-2019-113047,1,0,0,2019-06-28,3
US-2019-108707,0,1,0,2019-06-28,1
US-2019-139542,1,0,0,2019-06-28,8
US-2019-158400,0,0,1,2019-06-28,4
US-2019-162278,1,0,0,2019-06-29,7
US-2019-148285,0,1,0,2019-06-29,3
US-2019-101931,0,0,1,2019-06-30,3
US-2019-107769,0,0,1,2019-06-30,5
US-2019-166590,0,0,1,2019-06-30,4
US-2019-154627,1,0,0,2019-06-30,7
US-2019-145387,1,0,0,2019-06-30,1
US-2019-106439,0,0,1,2019-06-30,6
US-2019-108609,0,0,1,2019-06-30,7
US-2019-167262,1,0,0,2019-06-30,5
US-2019-120313,0,1,0,2019-07-01,6
US-2019-114195,0,0,1,2019-07-01,5
US-2019-137155,1,0,0,2019-07-01,2
US-2019-139423,0,0,1,2019-07-02,1
US-2019-102673,0,0,1,2019-07-02,2
US-2019-134313,1,0,0,2019-07-04,2
US-2019-152562,0,0,1,2019-07-04,5
US-2019-168305,0,1,0,2019-07-04,4
US-2019-126907,0,0,1,2019-07-04,3
US-2019-148915,1,0,0,2019-07-05,2
US-2019-107454,1,0,0,2019-07-05,3
US-2019-129147,1,0,0,2019-07-05,3
US-2019-115889,1,0,0,2019-07-05,6
US-2019-134726,0,0,1,2019-07-05,5
US-2019-120670,0,1,0,2019-07-05,2
US-2019-148782,1,0,0,2019-07-05,3
US-2019-165764,1,0,0,2019-07-05,11
US-2019-153619,0,1,0,2019-07-05,3
US-2019-119529,0,0,1,2019-07-05,3
US-2019-121573,1,0,0,2019-07-06,2
US-2019-146731,1,0,0,2019-07-06,1
US-2019-137589,1,0,0,2019-07-07,2
US-2019-155593,1,0,0,2019-07-07,2
US-2019-124625,0,0,1,2019-07-08,1
US-2019-164973,0,1,0,2019-07-08,3
US-2019-149244,1,0,0,2019-07-08,6
US-2019-125829,1,0,0,2019-07-09,1
US-2019-121286,0,0,1,2019-07-09,2
US-2019-134187,0,0,1,2019-07-09,6
US-2019-132227,0,1,0,2019-07-09,6
US-2019-114377,1,0,0,2019-07-09,1
US-2019-109134,0,1,0,2019-07-09,3
US-2019-114251,1,0,0,2019-07-09,5
US-2019-133634,0,1,0,2019-07-09,2
US-2019-120950,1,0,0,2019-07-09,4
US-2019-159310,1,0,0,2019-07-11,3
US-2019-120278,1,0,0,2019-07-11,9
US-2019-139640,1,0,0,2019-07-11,5
US-2019-123498,0,0,1,2019-07-11,5
US-2019-123323,1,0,0,2019-07-11,5
US-2019-146990,0,0,1,2019-07-11,2
US-2019-126340,1,0,0,2019-07-11,4
US-2019-144666,1,0,0,2019-07-11,4
US-2019-103219,0,1,0,2019-07-11,3
US-2019-121006,1,0,0,2019-07-11,3
US-2019-158372,1,0,0,2019-07-12,4
US-2019-155796,0,0,1,2019-07-12,3
US-2019-163419,1,0,0,2019-07-12,3
US-2019-105270,1,0,0,2019-07-12,7
US-2019-140914,1,0,0,2019-07-12,4
US-2019-140732,0,1,0,2019-07-12,2
US-2019-128524,0,0,1,2019-07-12,2
US-2019-165309,1,0,0,2019-07-12,9
US-2019-143287,0,1,0,2019-07-12,3
US-2019-105893,1,0,0,2019-07-12,9
US-2019-159618,0,0,1,2019-07-12,4
US-2019-122609,1,0,0,2019-07-12,8
US-2019-151295,1,0,0,2019-07-13,3
US-2019-164910,0,0,1,2019-07-14,2
US-2019-151078,1,0,0,2019-07-14,1
US-2019-166989,0,1,0,2019-07-14,2
US-2019-162362,1,0,0,2019-07-14,3
US-2019-125556,1,0,0,2019-07-14,7
US-2019-161634,1,0,0,2019-07-14,5
US-2019-151554,0,0,1,2019-07-14,4
US-2019-127558,1,0,0,2019-07-14,1
US-2019-116407,1,0,0,2019-07-14,2
US-2019-128888,1,0,0,2019-07-15,3
US-2019-128622,0,0,1,2019-07-15,3
US-2019-119144,0,0,1,2019-07-18,4
US-2019-139500,1,0,0,2019-07-18,2
US-2019-147704,0,1,0,2019-07-19,1
US-2019-160066,0,0,1,2019-07-19,2
US-2019-149643,0,1,0,2019-07-19,1
US-2019-128209,1,0,0,2019-07-19,2
US-2019-145926,0,1,0,2019-07-19,2
US-2019-159835,1,0,0,2019-07-20,2
US-2019-119375,0,0,1,2019-07-20,3
US-2019-140662,0,0,1,2019-07-20,5
US-2019-130869,1,0,0,2019-07-20,4
US-2019-101833,0,1,0,2019-07-20,3
US-2019-163468,1,0,0,2019-07-20,2
US-2019-161032,0,0,1,2019-07-20,6
US-2019-159926,1,0,0,2019-07-20,1
US-2019-124702,0,0,1,2019-07-20,4
US-2019-164210,1,0,0,2019-07-20,2
US-2019-115336,0,0,1,2019-07-20,3
US-2019-133809,1,0,0,2019-07-20,3
US-2019-104829,0,0,1,2019-07-20,1
US-2019-141173,0,0,1,2019-07-20,3
US-2019-123183,0,0,1,2019-07-20,2
US-2019-100972,0,1,0,2019-07-21,2
US-2019-128062,0,1,0,2019-07-21,5
US-2019-150518,1,0,0,2019-07-21,1
US-2019-158274,0,1,0,2019-07-21,3
US-2019-149034,1,0,0,2019-07-21,5
US-2019-144624,1,0,0,2019-07-21,1
US-2019-140396,0,0,1,2019-07-21,5
US-2019-102274,0,0,1,2019-07-21,2
US-2019-168501,0,0,1,2019-07-22,3
US-2019-154781,0,1,0,2019-07-22,3
US-2019-103401,0,0,1,2019-07-22,2
US-2019-129091,0,0,1,2019-07-22,4
US-2019-105340,1,0,0,2019-07-22,6
US-2019-112200,0,1,0,2019-07-22,10
US-2019-125682,0,0,1,2019-07-22,1
US-2019-135090,1,0,0,2019-07-22,2
US-2019-157385,1,0,0,2019-07-23,1
US-2019-143721,0,0,1,2019-07-23,5
US-2019-120544,0,0,1,2019-07-23,5
US-2019-139283,1,0,0,2019-07-23,2
US-2019-159625,1,0,0,2019-07-23,10
US-2019-149055,0,0,1,2019-07-23,3
US-2019-110352,0,1,0,2019-07-23,8
US-2019-105984,0,0,1,2019-07-23,6
US-2019-102295,1,0,0,2019-07-23,3
US-2019-158540,1,0,0,2019-07-25,8
US-2019-122217,0,1,0,2019-07-25,1
US-2019-153850,1,0,0,2019-07-25,4
US-2019-100762,0,0,1,2019-07-25,5
US-2019-115973,1,0,0,2019-07-25,4
US-2019-111360,0,1,0,2019-07-26,2
US-2019-127131,0,0,1,2019-07-26,3
US-2019-163034,1,0,0,2019-07-26,3
US-2019-167360,1,0,0,2019-07-26,9
CA-2019-153623,0,0,1,2019-07-26,3
US-2019-119151,0,1,0,2019-07-26,2
US-2019-144078,1,0,0,2019-07-26,4
US-2019-127446,0,0,1,2019-07-26,5
US-2019-122588,1,0,0,2019-07-26,8
US-2019-164721,0,0,1,2019-07-26,13
US-2019-107993,1,0,0,2019-07-26,3
US-2019-147606,1,0,0,2019-07-26,7
US-2019-141110,0,0,1,2019-07-26,9
US-2019-124730,1,0,0,2019-07-26,3
US-2019-147648,0,1,0,2019-07-26,2
US-2019-168984,1,0,0,2019-07-27,11
US-2019-167486,0,0,1,2019-07-27,2
US-2019-119032,1,0,0,2019-07-27,2
US-2019-105249,0,1,0,2019-07-28,6
US-2019-101560,0,0,1,2019-07-28,7
US-2019-159800,1,0,0,2019-07-28,5
US-2019-163013,1,0,0,2019-07-30,8
US-2019-121167,1,0,0,2019-08-01,4
US-2019-120175,0,0,1,2019-08-01,1
US-2019-121629,1,0,0,2019-08-01,3
US-2019-134712,0,0,1,2019-08-01,2
US-2019-153983,1,0,0,2019-08-01,3
US-2019-136280,1,0,0,2019-08-01,2
US-2019-111353,1,0,0,2019-08-02,5
US-2019-148425,0,0,1,2019-08-02,2
US-2019-103590,1,0,0,2019-08-02,2
US-2019-146843,1,0,0,2019-08-03,2
US-2019-150798,1,0,0,2019-08-03,1
US-2019-120474,1,0,0,2019-08-03,2
US-2019-161613,0,0,1,2019-08-03,3
US-2019-131051,1,0,0,2019-08-03,2
US-2019-143210,1,0,0,2019-08-03,10
US-2019-131527,1,0,0,2019-08-04,2
US-2019-112158,1,0,0,2019-08-04,3
US-2019-154095,0,0,1,2019-08-04,5
US-2019-117744,0,0,1,2019-08-04,1
US-2019-101147,1,0,0,2019-08-04,8
US-2019-103807,0,0,1,2019-08-04,13
US-2019-132864,0,0,1,2019-08-04,5
CA-2019-123664,0,1,0,2019-08-04,9
CA-2019-117964,0,0,1,2019-08-04,5
US-2019-164861,0,0,1,2019-08-05,5
US-2019-122749,1,0,0,2019-08-05,7
US-2019-127187,0,0,1,2019-08-05,2
CA-2019-119508,1,0,0,2019-08-05,3
US-2019-150203,1,0,0,2019-08-05,2
US-2019-106376,0,0,1,2019-08-05,7
US-2019-133830,1,0,0,2019-08-05,2
US-2019-151162,0,0,1,2019-08-05,3
US-2019-125542,0,0,1,2019-08-05,2
US-2019-138296,1,0,0,2019-08-05,2
US-2019-166191,0,0,1,2019-08-05,1
US-2019-140452,1,0,0,2019-08-05,1
US-2019-110030,1,0,0,2019-08-06,3
US-2019-112872,1,0,0,2019-08-06,2
US-2019-155390,1,0,0,2019-08-08,4
US-2019-106726,0,0,1,2019-08-08,4
US-2019-138737,1,0,0,2019-08-08,8
US-2019-154592,0,1,0,2019-08-08,6
US-2019-159681,1,0,0,2019-08-08,3
US-2019-101392,0,1,0,2019-08-08,2
US-2019-135608,1,0,0,2019-08-08,3
US-2019-144071,0,0,1,2019-08-08,11
US-2019-129364,1,0,0,2019-08-08,3
US-2019-104773,0,0,1,2019-08-08,1
US-2019-169649,0,0,1,2019-08-08,3
US-2019-138128,1,0,0,2019-08-08,2
US-2019-109932,0,0,1,2019-08-08,5
US-2019-104976,0,0,1,2019-08-08,2
US-2019-101175,0,0,1,2019-08-08,2
US-2019-112991,0,0,1,2019-08-08,7
US-2019-148488,1,0,0,2019-08-09,5
US-2019-168494,1,0,0,2019-08-09,7
US-2019-113320,1,0,0,2019-08-09,3
US-2019-141607,1,0,0,2019-08-09,8
US-2019-122959,0,0,1,2019-08-09,1
US-2019-107573,1,0,0,2019-08-09,3
US-2019-124079,0,0,1,2019-08-09,2
US-2019-102631,0,0,1,2019-08-09,4
US-2019-129819,0,0,1,2019-08-09,2
US-2019-113579,1,0,0,2019-08-11,1
US-2019-154186,1,0,0,2019-08-11,1
US-2019-116568,1,0,0,2019-08-11,2
US-2019-123519,1,0,0,2019-08-11,1
US-2019-148950,1,0,0,2019-08-12,3
US-2019-130575,0,0,1,2019-08-12,6
US-2019-145541,1,0,0,2019-08-12,5
CA-2019-151799,0,1,0,2019-08-12,3
US-2019-129938,0,0,1,2019-08-12,7
US-2019-101602,1,0,0,2019-08-12,1
US-2019-119466,0,0,1,2019-08-12,6
US-2019-116673,1,0,0,2019-08-12,2
US-2019-153913,0,0,1,2019-08-12,13
US-2019-124247,0,0,1,2019-08-12,7
US-2019-136399,0,1,0,2019-08-12,8
US-2019-113257,1,0,0,2019-08-15,4
US-2019-108273,1,0,0,2019-08-15,3
US-2019-100706,1,0,0,2019-08-15,5
US-2019-112718,0,0,1,2019-08-15,3
US-2019-151379,0,0,1,2019-08-15,4
US-2019-123925,1,0,0,2019-08-15,8
US-2019-139633,1,0,0,2019-08-15,3
US-2019-120768,1,0,0,2019-08-15,3
US-2019-150574,1,0,0,2019-08-15,5
US-2019-162992,0,0,1,2019-08-16,6
US-2019-169446,1,0,0,2019-08-17,4
US-2019-134551,1,0,0,2019-08-17,7
US-2019-138681,1,0,0,2019-08-17,5
US-2019-163412,0,0,1,2019-08-17,3
US-2019-160157,1,0,0,2019-08-17,4
US-2019-136567,0,1,0,2019-08-19,9
US-2019-120852,1,0,0,2019-08-19,7
US-2019-156594,1,0,0,2019-08-19,2
US-2019-103100,1,0,0,2019-08-19,2
US-2019-109036,1,0,0,2019-08-19,4
US-2019-140816,1,0,0,2019-08-19,3
CA-2019-126634,1,0,0,2019-08-19,2
US-2019-154893,1,0,0,2019-08-19,3
US-2019-134621,0,1,0,2019-08-19,1
US-2019-109127,1,0,0,2019-08-20,13
US-2019-133543,1,0,0,2019-08-20,2
US-2019-142510,1,0,0,2019-08-20,1
US-2019-101364,0,1,0,2019-08-20,2
US-2019-146864,0,1,0,2019-08-22,1
US-2019-154158,1,0,0,2019-08-22,2
US-2019-114517,0,0,1,2019-08-22,3
US-2019-142314,1,0,0,2019-08-23,3
US-2019-126333,0,0,1,2019-08-23,2
US-2019-167738,0,0,1,2019-08-23,6
US-2019-138247,0,1,0,2019-08-23,9
US-2019-156314,1,0,0,2019-08-23,3
US-2019-132913,1,0,0,2019-08-23,3
US-2019-113166,1,0,0,2019-08-23,4
US-2019-111451,0,0,1,2019-08-23,4
US-2019-152030,0,1,0,2019-08-23,1
US-2019-106264,1,0,0,2019-08-23,9
US-2019-139598,1,0,0,2019-08-24,2
US-2019-101427,0,0,1,2019-08-24,3
US-2019-111171,1,0,0,2019-08-24,2
US-2019-168473,1,0,0,2019-08-24,3
US-2019-163447,0,1,0,2019-08-25,1
US-2019-106334,1,0,0,2019-08-25,4
US-2019-162866,1,0,0,2019-08-25,8
US-2019-159611,1,0,0,2019-08-25,3
US-2019-166961,0,1,0,2019-08-25,3
US-2019-165393,1,0,0,2019-08-25,3
US-2019-148383,1,0,0,2019-08-25,6
US-2019-120243,0,1,0,2019-08-25,2
US-2019-153087,0,0,1,2019-08-25,14
US-2019-141313,0,0,1,2019-08-25,3
US-2019-164259,0,0,1,2019-08-25,4
US-2019-143371,1,0,0,2019-08-25,4
US-2019-126802,1,0,0,2019-08-25,5
US-2019-110786,0,0,1,2019-08-25,7
US-2019-118276,0,1,0,2019-08-26,4
US-2019-165477,1,0,0,2019-08-26,3
US-2019-102330,1,0,0,2019-08-26,3
US-2019-106803,1,0,0,2019-08-26,1
US-2019-152345,1,0,0,2019-08-26,8
CA-2019-146626,0,0,1,2019-08-26,3
CA-2019-123625,1,0,0,2019-08-27,4
CA-2019-141531,1,0,0,2019-08-27,3
US-2019-115189,0,0,1,2019-08-27,2
US-2019-131800,1,0,0,2019-08-27,4
US-2019-130960,0,0,1,2019-08-27,2
US-2019-104738,0,0,1,2019-08-27,5
US-2019-169789,0,0,1,2019-08-27,3
US-2019-166730,1,0,0,2019-08-29,3
US-2019-138072,1,0,0,2019-08-29,4
CA-2019-143500,1,0,0,2019-08-29,2
US-2019-133592,0,1,0,2019-08-29,2
US-2019-150245,0,0,1,2019-08-29,2
US-2019-143231,0,1,0,2019-08-30,5
US-2019-111150,0,0,1,2019-08-30,3
US-2019-127383,0,0,1,2019-08-31,9
US-2019-157644,0,0,1,2019-09-01,3
US-2019-133949,0,1,0,2019-09-01,3
US-2020-146262,0,0,1,2019-09-01,2
US-2020-104514,0,0,1,2019-09-01,6
US-2020-141243,1,0,0,2019-09-01,3
US-2020-121097,0,0,1,2019-09-02,1
US-2020-104241,0,0,1,2019-09-02,1
US-2020-149811,0,0,1,2019-09-02,5
US-2020-154970,0,1,0,2019-09-02,3
US-2020-158701,0,1,0,2019-09-02,2
US-2020-108588,0,0,1,2019-09-02,3
US-2020-149636,0,0,1,2019-09-02,7
US-2020-119480,1,0,0,2019-09-02,3
US-2020-157154,1,0,0,2019-09-02,3
US-2020-128608,0,0,1,2019-09-03,5
US-2020-156755,0,0,1,2019-09-03,5
US-2020-137526,1,0,0,2019-09-05,2
US-2020-169677,0,0,1,2019-09-05,2
US-2020-101399,0,1,0,2019-09-06,6
US-2020-152681,0,0,1,2019-09-06,8
US-2020-151547,1,0,0,2019-09-07,2
CA-2020-152681,0,0,1,2019-09-07,2
US-2020-141250,1,0,0,2019-09-07,3
CA-2020-115238,0,0,1,2019-09-07,6
US-2020-119214,0,1,0,2019-09-07,5
US-2020-128958,0,1,0,2019-09-07,1
US-2020-109603,0,0,1,2019-09-07,3
US-2020-168746,1,0,0,2019-09-07,2
US-2020-164777,1,0,0,2019-09-07,2
US-2020-116638,1,0,0,2019-09-07,3
US-2020-121797,1,0,0,2019-09-07,3
US-2020-145401,1,0,0,2019-09-07,5
US-2020-149587,1,0,0,2019-09-07,5
US-2020-127327,0,0,1,2019-09-07,5
US-2020-140921,1,0,0,2019-09-07,2
US-2020-157959,0,0,1,2019-09-07,2
US-2020-132633,0,0,1,2019-09-07,1
US-2020-103093,1,0,0,2019-09-07,2
US-2020-156482,1,0,0,2019-09-07,4
US-2020-111507,0,0,1,2019-09-07,4
US-2020-137064,1,0,0,2019-09-07,4
US-2020-104038,0,0,1,2019-09-07,3
US-2020-147529,0,0,1,2019-09-07,3
US-2020-130491,1,0,0,2019-09-07,3
US-2020-114923,1,0,0,2019-09-07,3
US-2020-146038,1,0,0,2019-09-08,5
US-2020-135391,0,0,1,2019-09-08,9
US-2020-101007,0,0,1,2019-09-08,5
US-2020-153374,1,0,0,2019-09-08,2
US-2020-101126,0,0,1,2019-09-08,2
US-2020-147662,1,0,0,2019-09-08,5
US-2020-116876,1,0,0,2019-09-08,5
US-2020-116092,1,0,0,2019-09-08,8
US-2020-154326,0,0,1,2019-09-08,6
US-2020-121776,1,0,0,2019-09-08,2
US-2020-156923,0,0,1,2019-09-08,2
US-2020-105725,1,0,0,2019-09-08,3
US-2020-111234,0,0,1,2019-09-08,2
US-2020-152611,1,0,0,2019-09-08,4
US-2020-169740,1,0,0,2019-09-08,9
US-2020-162782,1,0,0,2019-09-08,2
US-2020-129770,1,0,0,2019-09-08,6
US-2020-132374,0,1,0,2019-09-08,2
US-2020-132276,0,1,0,2019-09-08,6
US-2020-154900,1,0,0,2019-09-08,3
US-2020-104129,0,0,1,2019-09-08,1
US-2020-111325,0,0,1,2019-09-08,4
US-2020-138485,1,0,0,2019-09-08,2
US-2020-145436,1,0,0,2019-09-08,3
US-2020-133585,0,0,1,2019-09-08,3
US-2020-102316,0,0,1,2019-09-08,8
US-2020-133494,1,0,0,2019-09-08,3
US-2020-153325,1,0,0,2019-09-09,6
US-2020-104052,0,0,1,2019-09-09,3
US-2020-110457,1,0,0,2019-09-09,6
US-2020-105970,0,1,0,2019-09-09,9
US-2020-109512,1,0,0,2019-09-09,7
US-2020-125185,0,0,1,2019-09-09,3
US-2020-140221,1,0,0,2019-09-09,3
US-2020-153108,1,0,0,2019-09-09,3
US-2020-109001,0,0,1,2019-09-09,2
US-2020-151785,1,0,0,2019-09-09,5
US-2020-120320,1,0,0,2019-09-09,6
US-2020-142944,1,0,0,2019-09-09,2
US-2020-146255,0,1,0,2019-09-09,1
US-2020-105627,1,0,0,2019-09-10,5
US-2020-107741,0,0,1,2019-09-10,5
US-2020-132136,1,0,0,2019-09-10,4
US-2020-160213,0,0,1,2019-09-10,2
US-2020-110345,1,0,0,2019-09-10,7
US-2020-123155,0,0,1,2019-09-10,2
US-2020-146829,1,0,0,2019-09-11,3
US-2020-118906,0,0,1,2019-09-12,6
US-2020-128083,0,0,1,2019-09-12,2
US-2020-148705,1,0,0,2019-09-12,5
US-2020-114237,1,0,0,2019-09-12,7
US-2020-139675,0,1,0,2019-09-12,5
CA-2020-139675,0,1,0,2019-09-12,2
US-2020-163587,1,0,0,2019-09-12,2
US-2020-167479,1,0,0,2019-09-12,3
US-2020-155124,0,0,1,2019-09-12,5
US-2020-144722,0,0,1,2019-09-12,1
US-2020-112116,1,0,0,2019-09-12,1
US-2020-145352,1,0,0,2019-09-13,6
US-2020-150231,0,1,0,2019-09-13,3
US-2020-134257,1,0,0,2019-09-13,2
US-2020-153906,0,0,1,2019-09-13,3
US-2020-110632,0,0,1,2019-09-13,7
US-2020-168088,0,1,0,2019-09-13,3
US-2020-113110,1,0,0,2019-09-13,5
US-2020-149993,1,0,0,2019-09-13,1
US-2020-143532,1,0,0,2019-09-13,3
US-2020-163104,0,0,1,2019-09-13,5
US-2020-111829,0,0,1,2019-09-13,2
US-2020-132101,0,1,0,2019-09-13,2
US-2020-127607,1,0,0,2019-09-13,2
US-2020-159534,0,0,1,2019-09-13,4
US-2020-106565,0,0,1,2019-09-13,5
US-2020-165813,1,0,0,2019-09-14,5
US-2020-120621,1,0,0,2019-09-14,5
CA-2020-150547,0,1,0,2019-09-14,3
US-2020-163279,0,0,1,2019-09-14,9
US-2020-121552,0,0,1,2019-09-14,2
US-2020-157812,1,0,0,2019-09-14,2
US-2020-117884,1,0,0,2019-09-14,5
US-2020-163440,1,0,0,2019-09-14,2
US-2020-125374,1,0,0,2019-09-14,2
US-2020-130218,1,0,0,2019-09-14,7
US-2020-138219,0,0,1,2019-09-14,3
US-2020-107944,0,0,1,2019-09-14,4
US-2020-118423,0,1,0,2019-09-14,4
US-2020-145457,0,0,1,2019-09-14,9
US-2020-112508,0,0,1,2019-09-14,2
US-2020-164301,0,0,1,2019-09-14,5
US-2020-116981,0,0,1,2019-09-14,4
US-2020-103793,0,0,1,2019-09-14,3
US-2020-167374,1,0,0,2019-09-14,1
US-2020-132948,1,0,0,2019-09-15,4
US-2020-133536,1,0,0,2019-09-15,2
US-2020-135363,1,0,0,2019-09-15,3
US-2020-131534,1,0,0,2019-09-16,1
US-2020-153549,0,1,0,2019-09-17,2
US-2020-103996,1,0,0,2019-09-17,3
US-2020-121272,1,0,0,2019-09-17,2
US-2020-150749,1,0,0,2019-09-17,5
US-2020-105361,1,0,0,2019-09-17,4
US-2020-104871,0,1,0,2019-09-17,3
US-2020-121405,0,0,1,2019-09-17,5
US-2020-128125,0,0,1,2019-09-17,1
US-2020-137106,0,0,1,2019-09-17,6
US-2020-122140,1,0,0,2019-09-17,3
US-2020-136378,0,0,1,2019-09-17,2
US-2020-159513,1,0,0,2019-09-17,2
US-2020-142811,1,0,0,2019-09-17,10
US-2020-110667,0,1,0,2019-09-17,5
US-2020-112452,1,0,0,2019-09-19,7
US-2020-167010,0,1,0,2019-09-19,1
US-2020-161452,0,0,1,2019-09-19,3
US-2020-102855,1,0,0,2019-09-19,2
US-2020-136476,0,0,1,2019-09-19,6
US-2020-119942,1,0,0,2019-09-19,6
US-2020-124541,1,0,0,2019-09-19,3
US-2020-100888,1,0,0,2019-09-19,3
US-2020-140025,1,0,0,2019-09-19,7
US-2020-130554,0,1,0,2019-09-20,3
US-2020-166492,1,0,0,2019-09-20,2
US-2020-142027,1,0,0,2019-09-20,5
US-2020-101000,1,0,0,2019-09-20,2
US-2020-116512,1,0,0,2019-09-20,3
US-2020-134201,0,1,0,2019-09-20,6
US-2020-168767,0,0,1,2019-09-20,4
US-2020-125563,1,0,0,2019-09-20,1
US-2020-111164,1,0,0,2019-09-20,2
US-2020-136987,1,0,0,2019-09-20,3
US-2020-145415,0,1,0,2019-09-20,2
US-2020-120502,0,0,1,2019-09-20,6
US-2020-168704,1,0,0,2019-09-20,4
US-2020-106257,1,0,0,2019-09-20,2
US-2020-133452,1,0,0,2019-09-20,2
US-2020-120551,1,0,0,2019-09-20,2
US-2020-100216,0,1,0,2019-09-20,9
US-2020-133837,1,0,0,2019-09-20,5
US-2020-149678,1,0,0,2019-09-20,6
US-2020-116841,1,0,0,2019-09-21,2
US-2020-137974,1,0,0,2019-09-21,2
US-2020-142734,0,0,1,2019-09-21,3
US-2020-161263,0,0,1,2019-09-21,3
US-2020-106215,0,0,1,2019-09-21,3
US-2020-146675,1,0,0,2019-09-21,3
US-2020-155306,1,0,0,2019-09-21,2
US-2020-148712,1,0,0,2019-09-21,5
US-2020-163433,0,0,1,2019-09-21,9
US-2020-115742,1,0,0,2019-09-21,1
US-2020-134271,1,0,0,2019-09-21,9
US-2020-142601,0,1,0,2019-09-21,3
US-2020-113593,1,0,0,2019-09-21,3
US-2020-102722,1,0,0,2019-09-21,3
US-2020-155369,1,0,0,2019-09-21,2
US-2020-149342,0,0,1,2019-09-21,2
US-2020-109169,1,0,0,2019-09-22,4
US-2020-142433,1,0,0,2019-09-22,3
US-2020-107678,1,0,0,2019-09-22,4
US-2020-151253,1,0,0,2019-09-22,1
US-2020-118227,0,1,0,2019-09-22,2
US-2020-130365,1,0,0,2019-09-22,5
US-2020-153878,1,0,0,2019-09-22,2
US-2020-112557,1,0,0,2019-09-22,3
US-2020-143602,0,0,1,2019-09-23,3
US-2020-115420,0,0,1,2019-09-23,3
US-2020-134026,1,0,0,2019-09-23,2
US-2020-137302,0,0,1,2019-09-23,5
US-2020-114839,1,0,0,2019-09-23,3
US-2020-122266,1,0,0,2019-09-23,4
US-2020-124450,1,0,0,2019-09-23,4
US-2020-151841,0,1,0,2019-09-23,3
US-2020-130792,1,0,0,2019-09-23,9
US-2020-120782,0,1,0,2019-09-23,5
US-2020-157434,0,1,0,2019-09-23,5
